school_id,year,name,medical-exemptions,religious-exemptions,polio,measles,mumps,rubella,diphtheria,hepb,varicella,completely-immunized,street,city,county,state,zip,latitude,longitude,address,address2
3.32E+11,2014-2015,Beer Hagolah Institute - Elementary,0,0,100,100,100,100,100,100,100,100,671 LOUISIANA AVENUE,BROOKLYN,KINGS,NY,11239,40.6458015,-73.8830643,"671 LOUISIANA AVENUE, BROOKLYN, NY, 11239","671 Louisiana Ave, Brooklyn, NY 11239"
3.43E+11,2014-2015,Allen Christian School,3.23,0,96.8,96.8,96.8,96.8,96.8,93.5,87.1,83.9,114-32 MERRICK BLVD,JAMAICA,QUEENS,NY,11434,40.6910091,-73.7788401,"114-32 MERRICK BLVD, JAMAICA, NY, 11434","114-32 Merrick Blvd, Jamaica, NY 11434"
3.32E+11,2014-2015,Mary Queen Of Heaven School,0,0,100,100,100,100,100,100,100,100,1326 E 57TH ST,BROOKLYN,KINGS,NY,11234,40.6210812,-73.9203715,"1326 E 57TH ST, BROOKLYN, NY, 11234","1326 E 57th St, Brooklyn, NY 11234"
3.43E+11,2014-2015,Church Of God Christian Academy,0,38.16,60.5,60.5,60.5,60.5,60.5,60.5,60.5,55.3,1336 CENTRAL AVENUE,FAR ROCKAWAY,QUEENS,NY,11691,40.6087608,-73.7476196,"1336 CENTRAL AVENUE, FAR ROCKAWAY, NY, 11691","Central Ave, Far Rockaway, NY 11691"
3.43E+11,2014-2015,Windsor School (The),0,0,100,88.2,88.2,88.2,100,100,100,82.4,41-60 KISSENA BOULEVARD,FLUSHING,QUEENS,NY,11355,40.7574152,-73.8276851,"41-60 KISSENA BOULEVARD, FLUSHING, NY, 11355","41-60 Kissena Blvd, Flushing, NY 11355"
3.42E+11,2014-2015,Abc Preschool & Kind Ctr,0,0,100,100,100,100,100,100,100,100,66-20 LAUREL HILL BOULEVARD,WOODSIDE,QUEENS,NY,11377,40.739467,-73.898002,"66-20 LAUREL HILL BOULEVARD, WOODSIDE, NY, 11377","6620 Laurel Hill Blvd, Woodside, NY 11377"
3.32E+11,2014-2015,Gan Yisroel,0,4.63,94.8,92.1,92.1,92.1,95,94.6,94.6,89.3,3909 15TH AVENUE,BROOKLYN,KINGS,NY,11218,40.6375427,-73.9819107,"3909 15TH AVENUE, BROOKLYN, NY, 11218","3909 15th Ave, Brooklyn, NY 11218"
3.32E+11,2014-2015,Shema Kolainu - Hear Our Voices,0,7.69,92.3,88.5,88.5,88.5,92.3,92.3,92.3,88.5,4302 NEW UTRECH AVENUE,BROOKLYN,KINGS,NY,11219,40.6416316,-73.9943442,"4302 NEW UTRECH AVENUE, BROOKLYN, NY, 11219","4302 New Utrecht Ave, Brooklyn, NY 11219"
3.10E+11,2014-2015,Quad Preparatory School (The),0,0,100,100,100,100,100,100,100,100,325 EAST 6TH ST,NEW YORK,NEW YORK,NY,10003,40.7271633,-73.9878499,"325 EAST 6TH ST, NEW YORK, NY, 10003","325 E 6th St, New York, NY 10003"
3.32E+11,2014-2015,Gateway City Academy,0,0,100,100,100,100,100,100,100,100,257 BAY RIDGE AVENUE,BROOKLYN,KINGS,NY,11220,40.6360855,-74.0270551,"257 BAY RIDGE AVENUE, BROOKLYN, NY, 11220","257 Bay Ridge Ave, Brooklyn, NY 11220"
3.10E+11,2014-2015,Town School (The),0.54,0.82,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,540 E 76TH ST,NEW YORK,NEW YORK,NY,10021,40.7682152,-73.9498291,"540 E 76TH ST, NEW YORK, NY, 10021","540 E 76th St, New York, NY 10021"
3.32E+11,2014-2015,Al Madrasa Al Islamiya,0,0.57,91.4,97.7,97.7,97.7,92,96.6,91.4,82.8,5224 3RD AVENUE,BROOKLYN,KINGS,NY,11220,40.6464697,-74.0161344,"5224 3RD AVENUE, BROOKLYN, NY, 11220","5224 3rd Ave, Brooklyn, NY 11220"
3.43E+11,2014-2015,New Highland Elementary School,0,0,100,98.6,100,100,100,100,100,98.6,19310 PECK AV,FLUSHING,QUEENS,NY,11365,40.7461205,-73.8162384,"19310 PECK AV, FLUSHING, NY, 11365","19310 Peck Av, Flushing, NY, 11365"
3.10E+11,2014-2015,Harlem Academy,0,4.42,94.7,93.8,93.8,93.8,93.8,94.7,95.6,92.9,1330 FIFTH AVENUE,NEW YORK,NEW YORK,NY,10026,40.797966,-73.948967,"1330 FIFTH AVENUE, NEW YORK, NY, 10026","1330 5th Ave, New York, NY 10026"
3.10E+11,2014-2015,Winston Preparatory School,0,2.53,95.5,94.9,94.9,94.9,94.9,95.5,94.9,93.9,126 WEST 17TH STREET,NEW YORK,NEW YORK,NY,10011,40.7395805,-73.9962988,"126 WEST 17TH STREET, NEW YORK, NY, 10011","126 W 17th St, New York, NY 10011"
3.10E+11,2014-2015,Hunter College Campus Schools,0,0.06,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,71 EAST 94TH STREET,NEW YORK,NEW YORK,NY,10128,40.7856931,-73.9544282,"71 EAST 94TH STREET, NEW YORK, NY, 10128","71 E 94th St, New York, NY 10128"
3.32E+11,2014-2015,Cortelyou Early Childhood Center,0,0,100,100,100,100,100,100,100,100,1110 CORTELYOU ROAD,BROOKLYN,KINGS,NY,11218,40.6395302,-73.9674606,"1110 CORTELYOU ROAD, BROOKLYN, NY, 11218","1110 Cortelyou Rd, Brooklyn, NY 11218"
3.31E+11,2014-2015,Ohel Elozer,2.48,0.83,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,161 HARRISON AVENUE,BROOKLYN,KINGS,NY,11205,40.702026,-73.948829,"161 HARRISON AVENUE, BROOKLYN, NY, 11205","161 Harrison Ave, Brooklyn, NY 11206"
3.32E+11,2014-2015,Ivdu School,0,0,87.3,87.3,87.3,87.3,87.3,87.3,84.1,84.1,11 BROADWAY,NEW  YORK,KINGS,NY,10014,40.7052841,-74.014267,"11 BROADWAY, NEW YORK, NY, 10014","11 Broadway, New York, NY 10004"
3.32E+11,2014-2015,Yeshiva R'Tzahd,0,0,96.7,93.3,93.3,93.3,96.7,96.7,96.7,90,8700 AVENUE K,BROOKLYN,KINGS,NY,11236,40.6353814,-73.9040885,"8700 AVENUE K, BROOKLYN, NY, 11236","8700 Avenue K, Brooklyn, NY 11236"
3.53E+11,2014-2015,Mesivta Kesser Yisroel,0,0,100,100,100,100,100,100,100,100,240 WOODWARD AVENUE,STATEN ISLAND,RICHMOND,NY,10314,40.604908,-74.143364,"240 WOODWARD AVENUE, STATEN ISLAND, NY, 10314","240 Woodward Ave, Staten Island, NY 10314"
3.32E+11,2014-2015,Mesivta Sholom Schachna,0,0,100,100,100,100,100,100,100,100,129 ELMWOOD AVENUE,BROOKLYN,KINGS,NY,11230,40.6271102,-73.9757357,"129 ELMWOOD AVENUE, BROOKLYN, NY, 11230","129 Elmwood Ave, Brooklyn, NY 11230"
3.43E+11,2014-2015,Mary Louis Academy (The),0,0.51,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,176-21 WEXFORD TER,JAMAICA,QUEENS,NY,11432,40.7126787,-73.7877913,"176-21 WEXFORD TER, JAMAICA, NY, 11432","176-21 Wexford Terrace, Jamaica, NY 11432"
3.43E+11,2014-2015,Mesivta Yesodei Yeshuran,0,0.62,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,141-61 71 AVENUE,KEW GARDEN,QUEENS,NY,11367,40.7277647,-73.8233715,"141-61 71 AVENUE, KEW GARDEN, NY, 11367","141-61 71st Ave, Flushing, NY 11367"
3.32E+11,2014-2015,Yeshiva Tiferes Yisroel,0,0,100,100,100,100,100,100,100,100,1271 E 35TH ST,BROOKLYN,KINGS,NY,11210,40.6230949,-73.9412713,"1271 E 35TH ST, BROOKLYN, NY, 11210","1271 E 35th St, Brooklyn, NY 11210"
3.43E+11,2014-2015,A New Dawn Elementary &Pre-School,0,25,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,89-14 163rd STREET,JAMAICA,QUEENS,NY,11432,40.7065639,-73.7980353,"89-14 163rd STREET, JAMAICA, NY, 11432","89-14 163rd St, Jamaica, NY 11432"
3.32E+11,2014-2015,Tiferes Miriam Hs For Girls,0,0,100,100,100,100,100,100,100,100,6510 17TH AVENUE,BROOKLYN,KINGS,NY,11204,40.6204224,-73.9929581,"6510 17TH AVENUE, BROOKLYN, NY, 11204","6510 17th Ave, Brooklyn, NY 11204"
3.21E+11,2014-2015,Our Lady Of Mt. Carmel School,0,0,100,99.1,99.1,99.1,100,99.5,99.1,96.2,2465 BATHGATE AVENUE,BRONX,BRONX,NY,10458,40.8582737,-73.888706,"2465 BATHGATE AVENUE, BRONX, NY, 10458","2465 Bathgate Ave, Bronx, NY 10458"
3.53E+11,2014-2015,St. Ann School,0,0,100,99.6,99.6,99.6,100,100,99.2,98.3,125 CROMWELL AVENUE,STATEN ISLAND,RICHMOND,NY,10304,40.5910072,-74.0968704,"125 CROMWELL AVENUE, STATEN ISLAND, NY, 10304","125 Cromwell Ave, Staten Island, NY 10304"
3.21E+11,2014-2015,Ss Philip & James School,0,0,100,100,100,100,100,99.5,94.8,93.8,1160 E 213TH ST,BRONX,BRONX,NY,10469,40.8750534,-73.8522568,"1160 E 213TH ST, BRONX, NY, 10469","1160 E 213th St, Bronx, NY 10469"
3.32E+11,2014-2015,Yeshiva Bais Chaya Esther,0.95,1.42,84.4,83.9,83.9,83.9,84.4,83.9,84.8,83.4,1305 AVENUE R,BROOKLYN,KINGS,NY,11229,40.6058655,-73.9593811,"1305 AVENUE R, BROOKLYN, NY, 11229","1305 Avenue R, Brooklyn, NY 11229"
3.31E+11,2014-2015,Mt. Pleasant Christian Academy,0,0,100,100,100,100,100,100,100,100,344  TOMKINS AVENUE,BROOKLYN,KINGS,NY,11216,40.685855,-73.944686,"344 TOMKINS AVENUE, BROOKLYN, NY, 11216","344 Tompkins Ave, Brooklyn, NY 11216"
3.32E+11,2014-2015,Bias Yaakov D Chassidei Gur,0,0.54,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.3,1975-51 STREET,BROOKLYN,KINGS,NY,11204,40.624759,-73.977737,"1975-51 STREET, BROOKLYN, NY, 11204","1975 51st St, Brooklyn, NY 11204"
3.32E+11,2014-2015,Sinai Academic Center,0,2.17,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,2025 79TH ST,BROOKLYN,KINGS,NY,11214,40.608216,-73.9934899,"2025 79TH ST, BROOKLYN, NY, 11214","2025 79th St, Brooklyn, NY 11214"
3.32E+11,2014-2015,Mesivta Meor Hatorah,0,0,100,100,100,100,100,100,100,100,1069 38 STREET,BROOKLYN,KINGS,NY,11219,40.6439598,-73.9902525,"1069 38 STREET, BROOKLYN, NY, 11219","1069 38th St, Brooklyn, NY 11219"
3.21E+11,2014-2015,Islamic Leadership School,0,0,93.3,97.8,97.8,97.8,95.6,93.3,93.3,71.1,2008 WESTCHESTER AVENUE,BRONX,BRONX,NY,10462,40.8332672,-73.8573456,"2008 WESTCHESTER AVENUE, BRONX, NY, 10462","2008 Westchester Ave, Bronx, NY 10462"
3.32E+11,2014-2015,Mary Mcdowell Center For Learning,0,0.84,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,20 BERGEN STREET,BROOKLYN,KINGS,NY,11201,40.687358,-73.992645,"20 BERGEN STREET, BROOKLYN, NY, 11201","20 Bergen St, Brooklyn, NY 11201"
3.32E+11,2014-2015,Machon Bais Yaakov,0,0,100,100,100,100,100,100,100,100,1681-83 42ND ST,BROOKLYN,KINGS,NY,11204,40.633819,-73.979217,"1681-83 42ND ST, BROOKLYN, NY, 11204","1681 42nd St, Brooklyn, NY 11204"
3.32E+11,2014-2015,Yeshiva Imrei Yosef Spinka,0,1.62,98.4,98.4,98.4,98.4,97.8,97.8,97.8,96.8,5801 15TH AVENUE,BROOKLYN,KINGS,NY,11219,40.6271846,-73.9929964,"5801 15TH AVENUE, BROOKLYN, NY, 11219","5801 15th Ave, Brooklyn, NY 11219"
3.10E+11,2014-2015,Avenues: The World School,0,1.21,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,259 TENTH AVENUE,NEW YORK,NEW YORK,NY,10001,40.749412,-74.003318,"259 TENTH AVENUE, NEW YORK, NY, 10001","259 10th Ave, New York, NY 10001"
3.32E+11,2014-2015,Bnos Margulia Viznitz,0.21,1.06,98.7,98.5,98.5,98.5,98.3,98.3,97.7,97,1824 53RD STREET,BROOKLYN,KINGS,NY,11204,40.6254005,-73.9826813,"1824 53RD STREET, BROOKLYN, NY, 11204","1824 53rd St, Brooklyn, NY 11204"
3.32E+11,2014-2015,Ucp Of Nyc Inc,0,0,100,100,100,100,100,100,100,100,175 LAWRENCE AVENUE,BROOKLYN,KINGS,NY,11230,40.630184,-73.9746843,"175 LAWRENCE AVENUE, BROOKLYN, NY, 11230","175 Lawrence Ave, Brooklyn, NY 11230"
3.32E+11,2014-2015,Yeshivat Or Hatorah,0,0,100,100,100,100,100,100,100,100,2119 HOMECREST AVENUE,BROOKLYN,KINGS,NY,11229,40.5980301,-73.9588013,"2119 HOMECREST AVENUE, BROOKLYN, NY, 11229","2119 Homecrest Ave, Brooklyn, NY 11229"
3.10E+11,2014-2015,Anglo American International School,0,0,100,99,99,99,100,100,99,99,18 W 89TH STREET,NEW YORK,NEW YORK,NY,10024,40.7872314,-73.968895,"18 W 89TH STREET, NEW YORK, NY, 10024","18 W 89th St, New York, NY 10024"
3.32E+11,2014-2015,Al-Noor School,0,0,98.8,98.8,98.8,99.5,98.8,98.4,97,93.1,675 4TH AVENUE,BROOKLYN,KINGS,NY,11220,40.6481895,-74.0108871,"675 4TH AVENUE, BROOKLYN, NY, 11220","4th Ave, Brooklyn, NY 11220"
3.32E+11,2014-2015,Talmud Torah D Rabina Yoel,0.08,0.86,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,5411 FT HAMILTON PKY,BROOKLYN,KINGS,NY,11219,40.6356316,-74.0011368,"5411 FT HAMILTON PKY, BROOKLYN, NY, 11219","5411 Fort Hamilton Pkwy, Brooklyn, NY 11219"
3.43E+11,2014-2015,Linden Seventh-Day Adventist Elementary School,0,1.22,95.7,95.1,95.1,95.1,97,96.3,95.7,95.1,228-20 137TH AVE,SPRINGFIELD GARDENS,QUEENS,NY,11413,40.6732904,-73.7438936,"228-20 137TH AVE, SPRINGFIELD GARDENS, NY, 11413","228-20 137th Ave, Springfield Gardens, NY, 11413"
3.10E+11,2014-2015,Montessorri Family School-Manhtn,0,2.17,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,323 E 47TH ST,NEW YORK,NEW YORK,NY,10017,40.75272,-73.9691173,"323 E 47TH ST, NEW YORK, NY, 10017","323 E 47th St, New York, NY 10017"
3.32E+11,2014-2015,Steps Elementary Inc,0,0,100,100,100,100,100,100,100,100,432 East 92ND ST,BROOKLYN,KINGS,NY,11212,40.6556206,-73.920929,"432 East 92ND ST, BROOKLYN, NY, 11212","432 E 92nd St, Brooklyn, NY 11212"
3.10E+11,2014-2015,Transfiguration School,0,0,100,100,100,100,100,100,100,100,29 MOTT ST,NEW YORK,NEW YORK,NY,10013,40.7147245,-73.9988919,"29 MOTT ST, NEW YORK, NY, 10013","29 Mott St, New York, NY 10013"
3.53E+11,2014-2015,Yeshiva Rabbi Jacob Joseph For Boys,0,0,100,100,100,100,100,100,100,100,3495 RICHMOND RD,STATEN ISLAND,RICHMOND,NY,10306,40.5731773,-74.1374588,"3495 RICHMOND RD, STATEN ISLAND, NY, 10306","3495 Richmond Rd, Staten Island, NY 10306"
3.21E+11,2014-2015,Santa Maria School,0,0,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,1510 ZEREGA AVENUE,BRONX,BRONX,NY,10462,40.8383942,-73.8486252,"1510 ZEREGA AVENUE, BRONX, NY, 10462","1510 Zerega Ave, Bronx, NY 10462"
3.32E+11,2014-2015,Beth Jacob Of Boro Park,0.07,0.07,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1371 46TH STREET,BROOKLYN,KINGS,NY,11219,40.635822,-73.9888262,"1371 46TH STREET, BROOKLYN, NY, 11219","1371 46th St, Brooklyn, NY 11219"
3.32E+11,2014-2015,Pathway Study Center Inc.,0,0,100,100,100,100,94.4,94.4,100,94.4,4222 17TH AVENUE,BROOKLYN,KINGS,NY,11204,40.6331787,-73.9796524,"4222 17TH AVENUE, BROOKLYN, NY, 11204","4222 17th Ave, Brooklyn, NY 11204"
3.32E+11,2014-2015,Bet Yakov Ateret Torah H.S.,0,0.95,99,99,99,99,99,99,99,99,2166 CONEY ISLAND AVENUE,BROOKLYN,KINGS,NY,11223,40.6034775,-73.9620819,"2166 CONEY ISLAND AVENUE, BROOKLYN, NY, 11223","2166 Coney Island Ave, Brooklyn, NY 11223"
3.32E+11,2014-2015,Merkaz Bnos Hs,0,4.55,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,1400 WEST 6TH ST,BROOKLYN,KINGS,NY,11204,40.6110573,-73.9806137,"1400 WEST 6TH ST, BROOKLYN, NY, 11204","1400 W 6th St, Brooklyn, NY 11204"
3.21E+11,2014-2015,Monsignor Scanlan H S,0,0,100,100,100,100,100,100,100,100,915 HUTCHINSON RIVER PKWY,BRONX,BRONX,NY,10465,40.8250806,-73.8366055,"915 HUTCHINSON RIVER PKWY, BRONX, NY, 10465","915 Hutchinson River Pkwy, Bronx, NY, 10465"
3.21E+11,2014-2015,St. Joseph School,0,0,100,100,100,100,100,100,100,100,1946 BATHGATE AVENUE,BRONX,BRONX,NY,10457,40.8474617,-73.8965073,"1946 BATHGATE AVENUE, BRONX, NY, 10457","1946 Bathgate Ave, Bronx, NY 10457"
3.43E+11,2014-2015,Shevach H.S.,0,0,100,100,100,100,100,100,100,100,75-09 MAIN ST,FLUSHING,QUEENS,NY,11367,40.723787,-73.8201381,"75-09 MAIN ST, FLUSHING, NY, 11367","75-09 Main St, Flushing, NY 11367"
3.32E+11,2014-2015,Kollel Zichron Yehuda Bais Simcha,0,0,92.9,100,100,100,100,78.6,85.7,78.6,1051 59TH,BROOKLYN,KINGS,NY,11217,40.6327782,-74.0030289,"1051 59TH, BROOKLYN, NY, 11217","1051 59th St, Brooklyn, NY 11219"
3.21E+11,2014-2015,Cardinal Hayes H S,1.93,0,98,98,98,98,98,98,98,98,650 GRAND CONCOURSE,BRONX,BRONX,NY,10451,40.8206892,-73.9261738,"650 GRAND CONCOURSE, BRONX, NY, 10451","650 Grand Concourse, Bronx, NY 10451"
3.43E+11,2014-2015,Yeshiva Har Torah,0.34,1.52,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,250-10 GRAND CENTRAL PARKWAY,LITTLE NECK,QUEENS,NY,11426,40.752418,-73.723937,"250-10 GRAND CENTRAL PARKWAY, LITTLE NECK, NY, 11426","25010 Grand Central Pkwy, Bellerose, NY 11426"
3.43E+11,2014-2015,Toobaa Academy,0,0,100,100,100,100,100,100,100,100,28-18 STEINWAY ST,ASTORIA,QUEENS,NY,11103,40.76514,-73.9140496,"28-18 STEINWAY ST, ASTORIA, NY, 11103","28-18 Steinway St, Astoria, NY, 11103"
3.10E+11,2014-2015,Dominican Academy,0,0,100,100,100,100,100,100,100,97.7,44 E 68TH ST,NEW YORK,NEW YORK,NY,10021,40.7686577,-73.9665604,"44 E 68TH ST, NEW YORK, NY, 10021","44 E 68th St, New York, NY 10065"
3.53E+11,2014-2015,Notre Dame Academy H S,0,0,100,100,100,100,100,100,100,100,134 HOWARD AVENUE,STATEN ISLAND,RICHMOND,NY,10301,40.6275319,-74.0889578,"134 HOWARD AVENUE, STATEN ISLAND, NY, 10301","134 Howard Ave, Staten Island, NY 10301"
3.10E+11,2014-2015,La Salle Academy,0,0,95.7,95.4,95.4,95.4,95.7,95.7,95.7,95.4,215 EAST 6TH STREET,NEW YORK,NEW YORK,NY,10003,40.7280651,-73.9899802,"215 EAST 6TH STREET, NEW YORK, NY, 10003","215 E 6th St, New York, NY 10003"
3.10E+11,2014-2015,La Scuola D' Italia G. Marconi,2.38,0.79,95.6,95.6,95.6,95.6,95.6,95.6,93.3,89.7,12 E 96TH ST,NEW YORK,NEW YORK,NY,10128,40.7872849,-73.9550247,"12 E 96TH ST, NEW YORK, NY, 10128","12 E 96th St, New York, NY 10128"
3.21E+11,2014-2015,St. Nicholas Of Tolentine Es,0,0,100,100,100,100,100,100,100,100,2336 ANDREWS AVENUE,BRONX,BRONX,NY,10468,40.8616016,-73.9071355,"2336 ANDREWS AVENUE, BRONX, NY, 10468","2336 Andrews Ave N, Bronx, NY 10468"
3.43E+11,2014-2015,St. Camillus School,0,0,100,100,100,100,100,100,100,100,185 BEACH 99TH ST,ROCKAWAY BEACH,QUEENS,NY,11693,40.5839051,-73.8202058,"185 BEACH 99TH ST, ROCKAWAY BEACH, NY, 11693","185 Beach 99th St, Rockaway Park, NY 11694"
3.21E+11,2014-2015,St. John'S School,0,0,100,99.5,99,99,100,99,97.5,96.1,3143 KINGSBRIDGE AVENUE,BRONX,BRONX,NY,10463,40.8805588,-73.9059225,"3143 KINGSBRIDGE AVENUE, BRONX, NY, 10463","3143 Kingsbridge Ave, Bronx, NY 10463"
3.43E+11,2014-2015,The Early Learning Center & The Academy Of Art &,0,18.75,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,212-12 26th AVENUE,BAYSIDE,QUEENS,NY,11360,40.778197,-73.7774212,"212-12 26th AVENUE, BAYSIDE, NY, 11360","212-12 26th Ave, Bayside, NY 11360"
3.32E+11,2014-2015,Good Shepherd School,0,0,100,100,100,100,100,100,100,100,1943 BROWN ST,BROOKLYN,KINGS,NY,11229,40.6041981,-73.9405719,"1943 BROWN ST, BROOKLYN, NY, 11229","1943 Brown St, Brooklyn, NY 11229"
3.10E+11,2014-2015,The Studio School,0,1.59,93.7,93.7,93.7,93.7,93.7,93.7,92.1,92.1,117 WEST 95TH STREET,NEW YORK,NEW YORK,NY,10025,40.7927208,-73.9686966,"117 WEST 95TH STREET, NEW YORK, NY, 10025","117 W 95th St, New York, NY 10025"
3.32E+11,2014-2015,Congregation Machna Shalva (Boys & Girls Division),0,2.61,95,94,95.9,95.9,95.1,94.1,92.6,91.3,4820 16 AVENUE,BROOKLYN,KINGS,NY,11219,40.6313286,-73.9855347,"4820 16 AVENUE, BROOKLYN, NY, 11219","4820 16th Ave, Brooklyn, NY 11204"
3.53E+11,2014-2015,Ss Joseph & Thomas School,0,0,100,100,100,100,98.7,100,99.6,98.7,50 MAGUIRE AVENUE,STATEN ISL,RICHMOND,NY,10309,40.526432,-74.210975,"50 MAGUIRE AVENUE, STATEN ISL, NY, 10309","50 Maguire Ave, Staten Island, NY 10309"
3.21E+11,2014-2015,Harvest Preparatory Academy,0,0,100,100,100,100,100,100,100,94.1,4036 WHITE PLAINS RD,BRONX,BRONX,NY,10466,40.8896065,-73.8591156,"4036 WHITE PLAINS RD, BRONX, NY, 10466","4036 White Plains Rd, Bronx, NY 10466"
3.32E+11,2014-2015,Yeshiva Tifereth Elimelech,0,0,100,100,100,100,100,100,100,100,1650  56TH STREET,BROOKLYN,KINGS,NY,11204,40.6262639,-73.9882971,"1650 56TH STREET, BROOKLYN, NY, 11204","1650 56th St, Brooklyn, NY 11204"
3.32E+11,2014-2015,Hebrew Academy For Special Children,1.96,0,98,98,98,98,98,98,98,98,6220 14TH AVENUE,BROOKLYN,KINGS,NY,11219,40.6262217,-73.9977895,"6220 14TH AVENUE, BROOKLYN, NY, 11219","6220 14th Ave, Brooklyn, NY 11219"
3.43E+11,2014-2015,Mesivta Yam Hatorah,0,0,97.6,97.6,97.6,97.6,97.6,97.6,87.8,87.8,2716 HEALY AVENUE,FAR ROCKAWAY,QUEENS,NY,11691,40.6046028,-73.765831,"2716 HEALY AVENUE, FAR ROCKAWAY, NY, 11691","2716 Healy Ave, Far Rockaway, NY 11691"
3.32E+11,2014-2015,Shulamith H.S. For Girls,0,0,100,100,100,100,100,100,100,100,1277 E 14 ST,BROOKLYN,KINGS,NY,11230,40.6185083,-73.9609996,"1277 E 14 ST, BROOKLYN, NY, 11230","1277 E 14th St, Brooklyn, NY 11230"
3.32E+11,2014-2015,St. Saviour H S,0,1.4,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,588 SIXTH ST,BROOKLYN,KINGS,NY,11215,40.6672246,-73.9771264,"588 SIXTH ST, BROOKLYN, NY, 11215","588 6th St, Brooklyn, NY 11215"
3.10E+11,2014-2015,Gillen Brewer School,1.43,1.43,95.7,95.7,95.7,95.7,95.7,97.1,95.7,95.7,410 EAST 92ND STREET,NEW YORK,NEW YORK,NY,10128,40.7805084,-73.946277,"410 EAST 92ND STREET, NEW YORK, NY, 10128","410 E 92nd St, New York, NY 10128"
3.10E+11,2014-2015,Mesivta Tifereth Jerusalem,0,0.5,94,94,94,94,94.5,91.5,90,85.6,145 EAST BROADWAY,NEW YORK,NEW YORK,NY,10002,40.7139219,-73.9912067,"145 EAST BROADWAY, NEW YORK, NY, 10002","145 E Broadway, New York, NY 10002"
3.32E+11,2014-2015,Rec Rooms & Settlement Starret City,0,0,100,100,100,100,100,100,100,100,125 SCHROEDERS AVENUE,BROOKLYN,KINGS,NY,11239,40.6483331,-73.8803563,"125 SCHROEDERS AVENUE, BROOKLYN, NY, 11239","125 Schroeders Ave, Brooklyn, NY 11239"
3.11E+11,2014-2015,Incarnation School,0,0,98.8,98.4,98.4,98.4,98.8,99.6,99.6,98.4,570 W 175TH ST,NEW YORK,NEW YORK,NY,10033,40.844913,-73.936065,"570 W 175TH ST, NEW YORK, NY, 10033","570 W 175th St, New York, NY 10033"
3.10E+11,2014-2015,St. Lukes School,0,0,100,99.6,99.6,99.6,99.6,99.6,100,99.1,487 HUDSON ST,NEW YORK,NEW YORK,NY,10014,40.7325668,-74.0070114,"487 HUDSON ST, NEW YORK, NY, 10014","487 Hudson St, New York, NY 10014"
3.32E+11,2014-2015,Shulamith Elementary School For Girls,0,0,99.5,99.5,99.5,99.5,99.1,99.5,99.5,99.1,1277 E 14 ST,BROOKLYN,KINGS,NY,11230,40.6185083,-73.9609996,"1277 E 14 ST, BROOKLYN, NY, 11230","1277 E 14th St, Brooklyn, NY 11230"
3.10E+11,2014-2015,Hewitt School (The),0.2,0.59,99.2,99.2,99.2,99.2,99.2,99,99.2,97.5,45 E 75TH ST,NEW YORK,NEW YORK,NY,10021,40.7737083,-73.9630203,"45 E 75TH ST, NEW YORK, NY, 10021","45 E 75th St, New York, NY 10021"
3.32E+11,2014-2015,Magen David Yeshivah H.S.,0,0.3,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,7801 BAY PARKWAY,BROOKLYN,KINGS,NY,11214,40.6060867,-73.9889908,"7801 BAY PARKWAY, BROOKLYN, NY, 11214","7801 Bay Pkwy, Brooklyn, NY 11214"
3.31E+11,2014-2015,Cong Darkei Tshivo Of Dinov,0,0,100,100,100,100,91.8,100,88,88,77 WALLABOUT ST-#4,BROOKLYN,KINGS,NY,11249,40.699691,-73.958435,"77 WALLABOUT ST-#4, BROOKLYN, NY, 11249","77 Wallabout St, Brooklyn, NY 11249"
3.32E+11,2014-2015,Prospect Park Yeshiva,0.19,1.16,98.7,98.5,98.5,98.5,98.7,98.7,97.7,97.5,1784 EAST 17TH ST,BROOKLYN,KINGS,NY,11229,40.606433,-73.9559644,"1784 EAST 17TH ST, BROOKLYN, NY, 11229","1784 E 17th St, Brooklyn, NY 11229"
3.32E+11,2014-2015,Yeshiva Tifereth Bunim,0,0,100,100,100,100,100,99.2,96.8,96,52-02 13 AVENUE,BROOKLYN,KINGS,NY,11219,40.6372604,-73.9897766,"52-02 13 AVENUE, BROOKLYN, NY, 11219","13th Ave, Brooklyn, NY 11219"
